title	category
ရန်ကုန်တက္ကသိုလ်ရဲ့ သမိုင်းဘာသာရပ်မှာ ၂၀၁၅-၁၆ ပညာသင်နှစ်အတွက် သမိုင်း ကျောင်းသား မရှိခဲ့တာပါ။ အဲဒီလို မရှိခဲ့တဲ့ အကြောင်းတွေထဲက	3
ကျောင်းသားသမဂ္ဂညီလာခံ ကျင်းပနိုင်ရေး တက္ကသိုလ်ပေါင်းစုံမှ ကျောင်းသားများ ဆွေးနွေး	3
မြန်မာနိုင်ငံလုံးဆိုင်ရာ ကျောင်းသားသမဂ္ဂညီလာခံ ကျင်းပနိုင်ရေးအတွက် တက္ကသိုလ်ပေါင်းစုံမှ ကျောင်းသားတွေ ညှိနှိုင်းဆွေးနွေးနေကြပါတယ်။ ပဲခူးမြို့နယ် အင်းတကော်မြို့ ကျောက်တန်းကျေးရွာ ပန်းပျိုးလက်ဘုန်းကြီးကျောင်းမှာ	3
မသန်စွမ်းကလေးများ တန်းတူပညာသင်ကြားခွင့်ရရေး လွှတေ်တာ်ကိုယ်စားလှယ်များထံ တင်ပြ	3
အများနည်းတူ မသန်စွမ်းကလေးတွေ တန်းတူပညာသင်ကြားခွင့်ရရေးအတွက် လွှတ်တော်ကိုယ်စားလှယ်တွေထံ တင်ပြဆွေးနွေးပွဲကို ရန်ကုန်မြို့ ရွှေတိဂုံဘုရားနားက ဓမ္မစေတီလမ်းရှိ M3 စားသောက်ဆိုင်မှာ	3
မင်းဘူးကျောင်းသား ၂၀ ကျော်အား ရိုက်နှက်သည့် ကျောင်းအကူကို ထိန်းသိမ်း	3
မင်းဘူး (စကု) မြို့နယ်၊ သနပ်ပင်စုကျေးရွာ တွဲဘက်အလယ်တန်းကျောင်းမှာ ကျောင်းအထွေထွေလုပ်သားက ၆ တန်း ကျောင်းသူကျောင်းသား ၂၄	3
မြန်မာစာလုံးပေါင်း သတ်ပုံကျမ်း အသစ်ပြန်လည်တည်းဖြတ် ထုတ်ဝေမည်	3
၁၉၈၆ ခုနှစ်က ထုတ်ဝေခဲ့တဲ့ မြန်မာစာလုံးပေါင်း သတ်ပုံကျမ်းကို အသစ်ပြန်လည်တည်းဖြတ် ထုတ်ဝေသွားမယ်လို့ မြန်မာစာနှင့် ဘာသာစကား ပညာရေးဦးစီးဌာနက	3
ပညာရေး သတင်း သတင်းဓာတ်ပုံ	3
သရက်မြို့နယ် ကျေးရွာတခုတွင် တံတားမရှိသဖြင့် ကျောင်းသားများ အခက်ကြုံ	3
မကွေးတိုင်း သရက်မြို့နယ် ကျေးရွာတရွာမှာ တံတားမရှိတာကြောင့် ကျောင်းသားတွေနဲ့ဒေသခံတွေ သွားလာရေး အခက်အခဲ ကြုံတွေ့နေရပါတယ်။ မကွေးတိုင်း၊ သရက်မြို့နယ်	3
ရခိုင်စစ်ရှောင်ကလေးငယ်များအတွက် ပညာရေး အကူအညီများ လိုအပ်နေ	3
ကျောင်းတွေပြန်ဖွင့်ပေမယ့် ရခိုင်ဒုက္ခသည်စခန်းတချို့က ကျောင်းသူကျောင်းသား ၄၀၀ လောက်ဟာ ပညာရေး အကူအညီအထောက်ပံ့တွေ လိုအပ်နေဆဲဖြစ်ပြီး ကျောင်းမတက်ရသေးတဲ့ ကလေးတွေလည်း	3
မြန်မာ့ပညာရေးမြှင့်တင်မှုအတွက် တောင်ကိုရီးယားက ကျောင်းကားများလှူဒါန်း	3
မြန်မာ့ပညာရေးကဏ္ဍ မြှင့်တင်ရေးအတွက် ရည်ရွယ်ပြီး ကျောင်းကားအစီး ၄၀ ကို တောင်ကိုရီးယားနိုင်ငံက လာရောက်လှူဒါန်းခဲ့ပါတယ်။ နိုင်ငံတော်အတိုင်ပင်ခံပုဂ္ဂိုလ် အဓိကထားဆောင်ရွက်နေတဲ့	3
ကျန်းမာရေး ဒေါ်အောင်ဆန်းစုကြည်က အစားအသောက်ဘေးကင်းလုံခြုံရေး အထူးလုပ်ဆောင်ရန်ညွှန်ကြား	3
နိုင်ငံတော်အတိုင်ပင်ခံပုဂ္ဂိုလ်က ကျောင်းသားကလေးငယ်တွေ စားသောက်တဲ့ အစားအစာတွေ နဲ့ ပြည်သူတွေသောက်သုံးတဲ့ ဆေးဝါးတွေ ဘေးကင်းလုံခြုံမှုရှိအောင် အထူးအလေးထား လုပ်ဆောင်ကြရန်	3
ဒေါ်အောင်ဆန်းစုကြည်ကို လေးစားစွာမှတ်တမ်းတင်သည်ဟု ဗကသ ပြော	3
အမျိုးသားပညာရေးဥပဒေကို ကန့်ကွက်ဆန္ဒပြခဲ့ကြလို့ ဖမ်းဆီးချုပ်နှောင်ခံထားရတဲ့ ကျောင်းသားတွေ လွတ်မြောက်လာအာင် လုပ်ဆောင်ပေးခဲ့တဲ့ နိုင်ငံတော်အတိုင်ပင်ခံပုဂ္ဂိုလ် ဒေါ်အောင်ဆန်းစုကြည်ကို လေးစားစွာမှတ်တမ်းတင်တယ်လို့ ဗမာနိုင်ငံလုံးဆိုင်ရာ	3
ကျောင်းသားသပိတ် မလှန်သေးဟုဆို	3
အမျိုးသားပညာရေး သပိတ်မှောက်ကျောင်းသားတွေရဲ့ တောင်းဆိုချက် ၁၁ ချက် မရသေးတဲ့အတွက် ကျောင်းသားသပိတ် မလှန်သေးတာလို့ ဗကသများအဖွဲ့ချုပ်၊ သတင်းနဲ့ပြန်ကြားရေး	3
ပညာရေး သတင်း နိုင်ငံရေး	3
ဖမ်းဆီးခံကျောင်းသားများ တရားစီရင်ရေးကို သပိတ်မှောက်	3
ဖမ်းဆီးခံ သပိတ်မှောက်ကျောင်းသားတွေနဲ့ ဝန်းရံပြည်သူတွေက တရားစီရင်ရေးကို အယုံအကြည် ကင်းမဲ့တာကြောင့် သပိတ်မှောက်တဲ့အနေနဲ့ တရားရုံးနဲ့ ပူးပေါင်းဆောင်ရွက်မှာ  မဟုတ်တော့ဘူးလို့	3
ပညာရေး မှုခင်း သတင်း သတင်းဓာတ်ပုံ	3
ကျောင်းသားသပိတ်စစ်ကြောင်းအား ထောက်ခံဆန္ဒပြသူများကို ရုံးထုတ်	3
၈၈ မျိုးဆက်ငြိမ်းချမ်းရေးနှင့် ပွင့်လင်းလူ့အဖွဲ့အစည်းက မမီးမီးအပါအဝင် ဗကသ ကျောင်းသားခေါင်းဆောင် ကိုကျော်ကိုကိုနဲ့ နိုင်ငံရေးတက်ကြွလှုပ်ရှားသူ ကိုနေမျိုးဇင်တို့ကို ဒီနေ့	3
ရွှေ့ပြောင်းမြန်မာကျောင်းသူကျောင်းသား ၁၀၆ ဦး တက္ကသိုလ်ဝင်တန်း စာမေးပွဲဖြေဆို	3
ထိုင်းနိုင်ငံ တာ့ခရိုင်အတွင်းရှိ ရွှေ့ပြောင်းမြန်မာကျောင်းတွေက ကျောင်းသူ ကျောင်းသား ၁၀၆ ဦးဟာ  ကရင်ပြည်နယ် မြဝတီမြို့မှာ တက္ကသိုလ်ဝင်တန်းစာမေးပွဲ	3
၂၀၁၅-၂၀၁၆ ပညာသင်နှစ်အတွက် တက္ကသိုလ်ဝင်တန်း စာမေးပွဲစတင်ဖြေဆို	3
၂၀၁၅-၂၀၁၆ ပညာသင်နှစ်အတွက် တက္ကသိုလ်ဝင်တန်း စာမေးပွဲတွေကို မြန်မာတနိုင်ငံလုံးမှာ ဒီနေ့ စတင်ဖြေဆိုနေကြပါတယ်။ အခုနှစ်မှာ အရင်နှစ်တွေလို တိုင်းနဲ့ပြည်နယ်အလိုက်	3
ပညာရေး သတင်း သတင်းဓာတ်ပုံ	3
ကျောင်းသားများနှင့် ဝန်းရံပြည်သူများကို အကြိမ် ၄၀ မြောက် ရုံးထုတ်စစ်ဆေး (ဓာတ်ပုံ)	3
ဒီမိုကရေစီပညာရေး ပင်မသပိတ်စစ်ကြောင်းမှာ ဖမ်းဆီးထိန်းသိမ်းခံထားရတဲ့ ကျောင်းသားတွေနဲ့ ဝန်းရံပြည်သူတွေကို သာယာဝတီခရိုင်တရားရုံးမှာ ဒီနေ့ ဖေဖော်ဝါရီ ၂၃ ရက်နေ့က	3
မေးခွန်းပေါက်ကြားမှုဖြင့် ကျောင်းအုပ် ၃ ဦးကို အမှုဖွင့်အရေးယူ	3
စတုတ္ထတန်းနဲ့ အဌမတန်း မေးခွန်းလွှာတွေ အချိန်မတိုင်မီ ပေါက်ကြားမှုနဲ့ ချောက်မြို့နယ်က ကျောင်းအုပ် ၃ ဦးကို မြို့နယ်ပညာရေးမှူးက	3
မကွေးတိုင်း စာမေးပွဲမေးခွန်းပေါက်ကြားမှု ပညာရေးဌာနတခုလုံးအတွက် ဆုံးရှုံးမှုဖြစ်ဟုဆို	3
မကွေးတိုင်းအတွင်းမှာ ၄ တန်းစားမေးပွဲမေးခွန်းနဲ့ ၈ တန်းစာမေးပွဲ မေးခွန်းတွေ ပေါက်ကြားသွားခဲ့တာဟာ မကွေးတိုင်းတခုလုံးအတွက်သာမဟုတ်ဘဲ ပညာရေးဌာနတခုလုံး အတွက်	3
နာရေးအသင်း ရန်ကုန်က ပရဟိတ တက္ကသိုလ် ထူထောင်မည်	3
နာရေးကူညီမှုအသင်း ရန်ကုန်က ပဲခူးတိုင်း၊ ပဲခူးမြို့ သာယာကုန်းကျေးရွာမှာ ပရဟိတ တက္ကသိုလ်တခု ဖွင့်လှစ်ထူထောင်သွားဖို့ စတင်လုပ်ဆောင်နေပြီလို့ အသင်းရဲ့	3
ဒေါက်တာ သန့်မြင့်ဦး ဖူခုအိုခ အာရှယဉ်ကျေးမှုဆိုင်ရာဆု တက်ရောက်ရယူ	3
၂၆ ကြိမ်မြောက် ဖူခုအိုခ အာရှယဉ်ကျေးမှုဆိုင်ရာဆုပေးပွဲကို စက်တင်ဘာ ၁၈ ရက်နေ့က ဂျပန်နိုင်ငံ ဖူခုအိုခမြို့မှာ ကျင်းပခဲ့ပြီး	3
ပညာရေး သတင်း ရုပ်သံ	3
သပိတ်မှောက်ကျောင်းသားများ လွတ်မြောက်ရေး ဝတ်ပြုဆုတောင်း (ရုပ်သံ)	3
ဒီမိုကရေစီပညာရေးအတွက် ဆန္ဒပြတောင်းဆိုခဲ့ကျတဲ့ ဗကသကျောင်းသားများနဲ့ ဝိုင်းရံပြည်သူတွေကို ရဲအင်အားအလုံးအရင်းနဲ့ အကြမ်းဖက်ဖမ်းဆီးပြီး ပုဒ်မအမျိုးမျိုးတပ် ထောင်ချခဲ့ခြင်း ၆ လပြည့်	3
ပညာရေး သတင်း နိုင်ငံရေး	3
သပိတ်မှောက်ကျောင်းသားများဘက်က လျောက်ထားချက်များအားလုံး ပယ်ချခံရ	3
သာယာဝတီထောင်မှာထိန်းသိမ်းခံရတဲ့ သပိတ်မှောက်ကျောင်းသာတွေနဲ့ ဝန်းရံပြည်သူတွေကို ဒီကနေ့ထပ်မံ ရုံးထုတ်စစ်ဆေးရာမှာ ကျောင်းသားတွေဘက်က ရှေ့နေရဲ့  လျှာက်ထားချက်တွေ အားလုံးကို  မြို့နယ်တရားရုံး	3
ကျောင်းသားရုံးထုတ်တွင် ရှေ့နေနှင့် တရားသူကြီး အချေအတင်ဖြစ်	3
အမျိုးသားပညာရေးဥပဒေကို သပိတ်မှောက်စဉ် ရိုက်နှက်ဖမ်းဆီး တရားစွဲခံကြရတဲ့ ကျောင်းသား တွေနဲ့ ဝန်းရံပြည်သူတွေကို ပဲခူးတိုင်း သာယာဝတီမြို့နယ်တရားရုံးမှာ ဒီနေ့ထပ်မံ	3
သပိတ်မှောက် ကျောင်းသားတွေကို စွဲဆိုထားတဲ့အမှု တရားမဝင်ဟု ရှေ့နေလျှောက်ထား	3
အမျိုးသားပညာရေးဥပဒေကို သပိတ်မှောက်စဉ် ရိုက်နှက်ဖမ်းဆီး တရားစွဲခံကြရတဲ့ ကျောင်းသား တွေနဲ့ ဝန်းရံပြည်သူတွေကို ပဲခူးတိုင်း သာယာဝတီမြို့နယ်တရားရုံးမှာ ဒီနေ့ထပ်မံ	3
ဒိန်းမတ် စီးပွားရေးကောလိပ်တခုနှင့် ပူးပေါင်း၍ ဘွဲ့ကြိုသင်တန်းဖွင့်မည်	3
ရန်ကုန်စီးပွားရေးတက္ကသိုလ်မှာ ဒိန်းမတ်နိုင်ငံ နေးလ် ဘရော်စ် ကိုပင်ဟေဂင် စီးပွားရေးကောလိပ် (Niels Brock Copenhagen Business	3
ကျောင်းသားများက ရဲအရာရှိတွေကို တရားစွဲမှု ပယ်ချခံရ	3
အမျိုးသားပညာရေးဥပဒေကို သပိတ်မှောက်စဉ် ရိုက်နှက်ဖမ်းဆီး တရားစွဲခံကြရတဲ့ ကျောင်းသားတွေနဲ့ ဝန်းရံပြည်သူတွေကို ပဲခူးတိုင်း သာယာဝတီမြို့နယ်တရားရုံးမှာ ဒီနေ့ ရုံးထုတ်	3
ပျဉ်မနား ကျောင်းက ရောင်းသူမရှိ ဈေးရောင်းစနစ် အောင်မြင်နေ	3
နေပြည်တော် ပျဉ်မနားက အမှတ် ၁ အခြေခံပညာ အထက်တန်းကျောင်းမှာ ဆောင်ရွက်နေတဲ့ ကျောင်းသားတွေကိုယ်တိုင် ပစ္စည်းယူပြီး တန်ဖိုးကို	3
တတိယအကြိမ် လူငယ်စွန့်ဦးတီထွင်ဆုအတွက် လျှောက်လွှာခေါ်ယူ	3
မြန်မာနိုင်ငံအပါအဝင် အာရှနိုင်ငံတွေက ဘွဲ့ကြို၊၊ ဘွဲ့ရလူငယ်တွေ လျှောက်ထားနိုင်မယ့် တတိယအကြိမ် လူငယ်စွန့်ဦးတီထွင်ဆုအတွက် လျှောက်လွှာတွေခေါ်ယူနေပါတယ်။ စီးပွားရေးလုပ်ငန်းတခုကိုဘယ်လိုလုပ်ဆောင်ရမလဲဆိုတဲ့ Business	3
ရေကြီးမှုကြောင့် စာသင်ကျောင်းပေါင်း ၁၃၀၀ ကျော် ပိတ်ထား	3
မြန်မာနိုင်ငံ တစ်ဝန်း မိုးသည်းထန်စွာ ရွာသွန်း ရေကြီးရေလျှံမှုတွေကြောင့် ပြည်နယ်တိုင်း ပြည်နယ် (၁၁) ခုက အခြေခံပညာ	3
ပြည်သူ့ဂုဏ်ရည်ဆု ဖြိုးဖြိုးအောင်ကိုယ်စား မိသားစုဝင် လက်ခံရယူ	3
အမေရိကန် ပြည်ထောင်စုနဲ့ နိုင်ငံတကာကို ရောက်ရှိနေကြတဲ့ မြန်မာပြည်ဖွား တိုင်းရင်းသားတွေ စုပေါင်းရွေးချယ် ချီးမြှင့်ခဲ့တဲ့ ပြည်သူ့ဂုဏ်ရည်ဆုကို သာယာဝတီထောင်	3
ပညာရေး သတင်း နိုင်ငံတကာ	3
ပြင်သစ်ကျောင်းဆရာများ ပညာရေးပြုပြင်ပြောင်းလဲမှုအသစ်ကို ဆန္ဒပြ	3
ဇွန် ၁၁ ရက်နေ့က ပြင်သစ်နိုင်ငံမြို့တော် ပါရီရဲ့ လမ်းတွေပေါ်မှာ ဆရာတွေက ပညာရေး ပြုပြင်ပြောင်းလဲမှုအသစ်ကို ဆန့်ကျင်ဆန္ဒပြနေပါတယ်။	3
ပညာရေး သတင်း နိုင်ငံရေး	3
သပိတ်မှောက်ကျောင်းသားများ ထောင်တွင်း၌ ကျန်းမာရေးချို့ငဲ့	3
ပဲခူးတိုင်း သာယာဝတီထောင်အတွင်း ကျန်းမာရေးချို့တဲ့နေတဲ့ ဒီမိုကရေစီပညာရေး သပိတ်မှောက်ကျောင်းသားတွေနဲ့ ဝန်းရံပြည်သူတွေကို ကောင်းမွန်လုံလောက်တဲ့ ကျန်းမာရေးစောင့်ရှောက်မှုပေးဖို့နဲ့ ဆေးရုံတက် ကုသခွင့်ပေးဖို့	3
နယ်မြေကျော်ပြီးကျောင်းအပ်နှံမှု ခက်ခဲနေသည့် ကျောင်းသား ၁၇ ဦး ကျောင်းအပ်ခွင့်ရ	3
နယ်မြေကျော်ပြီး ကျောင်းအပ်နှံမှု ခက်ခဲနေတဲ့ နတ်မောက်မြို့နယ်က ကျောင်းသား ၁၇ ဦးအရေး ညှိနှိုင်းဆောင်ရွက်မှုကြောင့် ကျောင်းအပ်ခွင့်ရရှိသွားပြီ ဖြစ်ပါတယ်။	3
မြန်မာနိုင်ငံတွင် အသက် ၁၅ နှစ်အထက် လူဦးရေ ၃ သန်းခွဲကျော် စာမတတ်မြောက်	3
မြန်မာနိုင်ငံမှာ အသက်  ၁၅ နှစ်နဲ့အထက် လူဦးရေ ၃၄ သန်းလောက်ရှိတဲ့အထဲမှာ  ၃ သန်းခွဲကျော်က စာမတတ်ဘူးလို့	3
ပညာရေး သတင်း နိုင်ငံတကာ	3
အသက် ၁၀၂ နှစ်ရှိ ဂျာမန်အမျိုးသမီး ပါရဂူဘွဲ့ယူ	3
အသက် ၁၀၂ နှစ်အရွယ်ရှိ ဂျာမန်အမျိုးသမီး အင်ဂဘော့ဂ် ဆယ်လ်မရာပါပေါ့တ်ဟာ ပြီးခဲ့တဲ့ ဇွန် ၉ ရက်နေ့က	3
အမျိုးသားပညာရေးဥပဒေ ပြည်ထောင်စုလွှတ်တော် ကော်မတီ အစီရင်ခံစာတင်သွင်း	3
အမျိုးသားပညာရေးဥပဒေကို ပြင်ဆင်တဲ့ ဥပဒေကြမ်းနဲ့ပတ်သက်ပြီး ပြည်ထောင်စုလွှတ်တော် ဥပဒေကြမ်းပူးပေါင်းကော်မတီရဲ့ အစီရင်ခံစာကို ဇွန်လ ၉ ရက်နေ့ ပြည်ထောင်စုလွှတ်တော်	3
ပညာရေး လူမှုရေး သတင်း	3
၂၀၁၅ တက္ကသိုလ်ဝင်စာမေးပွဲတွင် ကြည့်မြင်တိုင်မျက်မမြင်ကျောင်းမှ ၄ ဦး ဂုဏ်ထူးများဖြင့် အောင်မြင်	3
၂၀၁၅ခုနှစ် တက္ကသိုလ်ဝင်စာမေးပွဲမှာ ကြည့်မြင်တိုင်မျက်မမြင်ကျောင်းက စာမေးပွဲ ဝင်ရောက်ဖြေဆိုသူ စုစုပေါင်း ၆ ဦးရှိတဲ့အနက် ၄ ဦးအောင်မြင်ခဲ့ပြီး	3
ရွှေ့ပြောင်းမြန်မာကျောင်းသား ၄၄ ဦး တက္ကသိုလ်ဝင်တန်း အောင်မြင်	3
၂၀၁၄-၂၀၁၅ ပညာသင်နှစ် တက္ကသိုလ်ဝင်တန်းအောင်စာရင်းတွေကို တနိုင်ငံလုံးက စာစစ်ဌာနအသီးသီးမှာ ဇွန်လ ၆ ရက်နေ့က ထုတ်ပြန်ကြေညာခဲ့ရာမှာ ထိုင်း-မြန်မာနယ်စပ်ကနေ	3
ယခုနှစ် တက္ကသိုလ်ဝင်စာမေးပွဲ ၅ နှစ်အတွင်း အောင်ချက်ရာခိုင်နှုန်း အကောင်းဆုံးဖြစ်	3
၂၀၁၅ ခုနှစ် တက္ကသိုလ်ဝင်စာမေးပွဲအောင်စာရင်တွေကို ဒီနေ့ ထုတ်ပြန်ခဲ့ရာမှာ တစ်နိုင်ငံလုံး အတိုင်းအတာ အရ ပြီးခဲ့တဲ့ ငါးနှစ်အတွင်း	3
သာယာဝတီထောင်မှာ ဖမ်းဆီးခံထားရတဲ့ သပိတ်မှောက်ကျောင်းသားတွေကို အမြန်ဆုံး ပြန်လွှတ်ပေးဖို့ လက်ပံတန်းသပိတ်ဖြိုခွင်းခံရတဲ့ ၁ လပြည့် အထိမ်းအမှတ်  ဒီကနေ့	3
ဗကသကျောင်းသူကို နေအိမ်မှ ဖမ်းဆီး အင်းစိန်ထောင်ပို့ဆောင်	3
ငြိမ်းချမ်းစွာ ဆန္ဒပြသဖြင့် ဖမ်းဝရမ်းထုတ်ခံထားရတဲ့ ဗမာနိုင်ငံလုံးဆိုင်ရာ ကျောင်းသားသမဂ္ဂများအဖွဲ့ချုပ် (ဗကသ) ကျောင်းသူ မရတနာစုပိုခိုင် ခေါ် မပိုပိုကို	3
ဖမ်းဆီးခံကျောင်းသားများကို မိဘများနှင့်တွေ့ခွင့်မပေးသဖြင့် ရုန်းရင်းဆန်ခတ် ဖြစ်ပွား	3
ဖမ်းဆီးခံသပိတ်မှောက်ကျောင်သားတွေနဲ့ဝန်းရံပြည်သူတွေကို  လက်ပံတန်းတရားရုံးမှာ ဒီကနေ့ ရုံးထုတ်ရာ ကျောင်းသားတွေနဲ့ မိဘတွေကို တွေ့ခွင့်မပေးခဲ့တဲ့အတွက် ရုန်းရင်းဆန်ခတ် အနည်းငယ်ဖြစ်ပွားခဲ့ပါတယ်။ ဖမ်းဆီးခံကျောင်းသား	3
ပညာရေး သတင်း သြင်္ကန်	3
ပညာရေးနှင့်ပတ်သက်သည့် သံချပ်စာသားများ ဆင်ဆာဖြတ်ခံရ	3
သံချပ်စာသားတွေကို ဆင်ဆာတင်ရာမှာ ရန်ကုန်တိုင်း သံချပ်စိစစ်ရေးကော်မတီက ပညာရေးနဲ့ပတ်သက်လို့ စပ်ဆိုထားတဲ့ သံချပ်စာသားတွေကို အဓိကထားပြီး ဖြတ်တောက်လိုက်တယ်လို့ သံချပ်အဖွဲ့တွေက	3
ပညာရေး လွှတ်တော်ရေးရာ သတင်း	3
အမျိုးသားပညာရေးဥပဒေ ပြင်ဆင်သည့်ဥပဒေကြမ်း ပြည်သူ့လွှတ်တော်အတည်ပြု	3
အမျိုးသားလွှတ်တော်က အတည်ပြုထားတဲ့ အမျိုးသားပညာရေးဥပဒေကို ပြင်ဆင်တဲ့ဥပဒေမူကြမ်းကို ဒီမိုကရေစီပညာရေးလွတ်လပ်ခွင့်အာမခံခြင်းဆိုတဲ့အပိုဒ် တစ်ခုလုံးကိုဖြုတ်ချပြီး ဒီကနေ့ ပြည်သူ့လွှတ်တော်က အတည်ပြုလိုက်ပါတယ်။ ဒီနေ့	3
ဖမ်းဆီးခံ သပိတ်မှောက်ကျောင်းသားများကို မိဘများ တွေ့ဆုံရန်ခက်ခဲ (ရုပ်သံအင်တာဗျူး)	3
ဧပြီ ၇ ရက်နေ့က လက်ပံတန်းတရားရုံးမှာ ဖမ်းဆီးခံထားရတဲ့ ကျောင်းသားတွေနဲ့ ဝန်းရံပြည်သူ ၆၉ ယောက်ကို တတိယအကြိမ်	3
ပညာရေး သတင်း နိုင်ငံရေး	3
သပိတ်မှောက်ကျောင်းသားများကို တတိယအကြိမ်ရုံးထုတ်	3
အမျိုးသားပညာရေးဥပဒေကို ပြင်ဆင်ဖို့ ငြိမ်းချမ်းစွာ ဆန္ဒပြခဲ့ရာက အကြမ်းဖက် ရိုက်နှက်ဖမ်ဆီးခံရတဲ့ ကျောင်းသားတွေနဲ့ ဝန်းရံပြည်သူ ၇၀ လောက်ကို	3
ဖမ်ဆီးခံကျောင်းသားများအရေး ဗြိတိန်၊ သြစတြေးလျနှင့်မြန်မာ တကသများ ဆွေးနွေး	3
တက္ကသိုလ်ကျောင်းသားသမဂ္ဂအဖွဲ့ဝင်တွေဟာ ဗြိတိန်နဲ့ သြစတြေးလျနိုင်ငံ တက္ကသိုလ် တွေက ကျောင်းသားသမဂ္ဂခေါင်းဆောင်တွေနဲ့ ရန်ကုန်မြို့ အယ်လ်ဖာ ဟိုတယ်မှာ ဧပြီ	3
ဖမ်းဆီးခံသပိတ်မှောက်ကျောင်းသားများကို တရားရုံးပြောင်းစစ်မည်	3
သာယာဝတီထောင်မှာ ဖမ်းဆီးထိန်းသိမ်းထားတဲ့ ဒီမိုကရေစီပညာရေး ပင်မသပိတ်စစ်ကြောင်းက ကျောင်းသားနဲ့ ဝန်းရံပြည်သူတွေကို တရားရုံးပြောင်းစစ်မယ်လို့ ရှေနေနဲ့ ကျောင်းသားမိဘတွေက ပြောပါတယ်။	3
ပညာရေး မှုခင်း သတင်း နိုင်ငံရေး	3
ကိုနန္ဒစစ်အောင် လက်ပံတန်းတွင် ရုံးထုတ် ရမန်ယူ	3
ပြီးခဲ့တဲ့ သီတင်းပတ်က ရန်ကုန်မှာ ဖမ်းဆီးခံခဲ့ရတဲ့ သပိတ်မှောက် ကျောင်းသား ခေါင်းဆောင်တဦးဖြစ်သူ ကိုနန္ဒစစ်အောင်ကို လမ်းမတော် ရဲအချုပ်မှာ	3
မပြီးသေးသည့်တိုက်ပွဲ ဆက်ဆင်နွှဲမည်ဟု လွှတ်မြောက်ကျောင်းသားများ ပြော (ရုပ်သံ)	3
မပြီးပြတ်သေးတဲ့ တိုက်ပွဲကို ဆက်လက်ဆင်နွှဲမယ်လို့ လက်ပံတန်းသပိတ်စစ်ကြောင်းမှာ ဖမ်းဆီးခံခဲ့ရပြီး ပြန်လွှတ်လာတဲ့ ကျောင်းသားတွေက ပြောပါတယ်။ မတ် ၁၀	3
ပညာရေး သတင်း နိုင်ငံရေး	3
ကိုမင်းသွေးသစ် ကျန်းမာရေးကောင်းမွန်ကြောင်း ရဲတပ်ဖွဲ့ အာမခံ	3
သာယာဝတီအကျဉ်းထောင်မှာ ရိုက်နှက်ဖမ်းဆီးထိန်းသိမ်းခံထားရတဲ့  သပိတ်မှောက် ကျောင်းသားခေါင်းဆောင်တစ်ဦးဖြစ်သူ ကိုမင်းသွေးသစ်ရဲ့ လက်ရှိကျန်းမာရေးအခြေအနေ ကောင်းမွန်တယ်လို့  ပဲခူးတိုင်း ရဲတပ်ဖွဲ့က  အာမခံပြောကြားလိုက်ပါတယ်။	3
ပညာရေး သတင်း နိုင်ငံရေး	3
၄ ပွင့်ဆိုင် ဆွေးနွေးပွဲရလဒ်တွေကို အစိုးရဖက်က အရင်ချိုးဖောက်ဟု သပိတ်မှောက်ကျောင်းသားများ ပြော(ရုပ်သံ)	3
ပညာရေးဥပဒေ ပြင်ဆင်ရေးအတွက် ၄ ပွင့်ဆိုင် ဆွေးနွေးပွဲ ရလဒ်တွေကို အစိုးရဖက်က အရင်ချိုးဖောက်တာ ဖြစ်တယ်လို့ သပိတ်မှောက်ကျောင်းသားတွေက	3
လက်ပတ်နီဝတ်အရပ်သား ရှုတ်ချပွဲ ပြုလုပ်	3
လက်ပတ်နီဝတ်အရပ်သားတွေကို ရှုတ်ချတဲ့အနေနဲ့ ပြည်သူတွေ လက်ပတ်ဖြူတွေ လိုက်လံဝတ်ဆင်ပေးတဲ့ပွဲကို ရန်ကုန်မြို့မှာ ဒုတိယအကြိမ် ထပ်မံပြုလုပ်ခဲ့ပါတယ်။ ကျောင်းသားတွေအပေါ် အကြမ်းဖက်ဖမ်းဆီးခဲ့တဲ့	3
ပညာရေး သတင်း နိုင်ငံရေး	3
ဖမ်းဆီးခံ ကျောင်းသားများအမြန်ဆုံး ပြန်လွှတ်ရန် အမေရိကန်သမ္မတဟောင်း ဘွတ်ရှ် မျှော်လင့်	3
မြန်မာနိုင်ငံမှာ ငြိမ်းချမ်းစွာ ဆန္ဒပြသူတွေကို ရဲတပ်ဖွဲ့က ဖမ်းဆီးတာကို စိုးရိမ်ပူပန်မိတယ်လို့ အမေရိကန် ပြည်ထောင်စု သမ္မတဟောင်း ဂျော့ချ်	3
ပညာရေး မှုခင်း သတင်း နိုင်ငံရေး	3
ဗကသ ကျောင်းသားခေါင်းဆောင် ၄ ဦးကို အလုံရဲစခန်းတွင် ဖမ်ဆီးစစ်ဆေး	3
အမျိုးသားပညာရေးဥပဒေကိုကန့်ကွက်သပိတ်မှောက်ခဲ့ကြတဲ့ ဒီမိုကရေစီပညာရေးလှုပ်ရှားမှု  ဦးဆောင်ကော်မတီထဲက ဗမာနိုင်ငံလုံးဆိုင်ရာ ကျောင်းသားသမဂ္ဂများအဖွဲ့ချုပ်က (ဗကသ) ခေါင်းဆောင် ၄ ဦးကို  ရန်ကုန်မြို့	3
လွတ်မြောက်လာသည့် သပိတ်မှောက်ကျောင်းသားများ ပြောကြားချက် (ရုပ်သံ)	3
